"STUDENT_ID","SECTION_ID","GRADE_TYPE_CODE","GRADE_CODE_OCCURRENCE","NUMERIC_GRADE","COMMENTS","CREATED_BY","CREATED_DATE","MODIFIED_BY","MODIFIED_DATE"
185,116,"HM",4,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
185,116,"MT",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
185,116,"PA",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
185,116,"QZ",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
185,116,"QZ",2,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
186,107,"FI",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
186,107,"HM",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
186,107,"HM",2,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
186,107,"HM",3,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
186,107,"HM",4,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
186,107,"MT",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
186,107,"PA",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
186,107,"QZ",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
186,107,"QZ",2,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
187,120,"FI",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
187,120,"HM",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
187,120,"HM",2,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
187,120,"HM",3,75,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
187,120,"HM",4,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
187,120,"MT",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
187,120,"PA",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
187,120,"QZ",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
187,120,"QZ",2,87,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
187,120,"QZ",3,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
187,120,"QZ",4,80,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
188,117,"FI",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
188,117,"HM",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
188,117,"HM",2,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
188,117,"HM",3,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
188,117,"HM",4,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
188,117,"MT",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
188,117,"PA",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
188,117,"QZ",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
188,117,"QZ",2,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
188,117,"QZ",3,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
188,117,"QZ",4,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,116,"FI",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,116,"HM",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,116,"HM",2,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,116,"HM",3,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,116,"HM",4,73,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,116,"MT",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,116,"PA",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,116,"QZ",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,116,"QZ",2,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",2,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",3,75,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",4,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",5,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",6,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",7,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",8,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",9,78,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",10,78,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",11,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PA",12,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
189,137,"PJ",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
190,117,"FI",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
190,117,"HM",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
190,117,"HM",2,87,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
190,117,"HM",3,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
190,117,"HM",4,80,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
190,117,"MT",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
190,117,"PA",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
190,117,"QZ",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
190,117,"QZ",2,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
190,117,"QZ",3,75,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
190,117,"QZ",4,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
191,117,"FI",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
191,117,"HM",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
191,117,"HM",2,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
191,117,"HM",3,81,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
191,117,"HM",4,81,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
191,117,"MT",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
191,117,"PA",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
191,117,"QZ",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
191,117,"QZ",2,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
191,117,"QZ",3,86,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
191,117,"QZ",4,96,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
192,117,"FI",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
192,117,"HM",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
192,117,"HM",2,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
192,117,"HM",3,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
192,117,"HM",4,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
192,117,"MT",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
192,117,"PA",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
192,117,"QZ",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
192,117,"QZ",2,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
192,117,"QZ",3,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
192,117,"QZ",4,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
193,119,"FI",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
193,119,"HM",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
193,119,"HM",2,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
193,119,"HM",3,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
193,119,"HM",4,73,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
193,119,"MT",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
193,119,"PA",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
193,119,"QZ",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
193,119,"QZ",2,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
194,116,"FI",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
194,116,"HM",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
194,116,"HM",2,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
194,116,"HM",3,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
194,116,"HM",4,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
194,116,"MT",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
194,116,"PA",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
194,116,"QZ",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
194,116,"QZ",2,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
195,141,"FI",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
195,141,"HM",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
195,141,"HM",2,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
195,141,"HM",3,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
195,141,"HM",4,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
195,141,"MT",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
195,141,"PA",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
195,141,"QZ",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
195,141,"QZ",2,75,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
196,108,"FI",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
196,108,"HM",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
196,108,"HM",2,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
196,108,"HM",3,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
196,108,"HM",4,73,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
196,108,"MT",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
196,108,"PA",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
196,108,"QZ",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
196,108,"QZ",2,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
197,109,"FI",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
197,109,"HM",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
197,109,"HM",2,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
197,109,"HM",3,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
197,109,"HM",4,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
197,109,"MT",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
197,109,"PA",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
197,109,"QZ",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
197,109,"QZ",2,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
198,108,"FI",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
198,108,"HM",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
198,108,"HM",2,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
198,108,"HM",3,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
198,108,"HM",4,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
198,108,"MT",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
198,108,"PA",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
198,108,"QZ",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
198,108,"QZ",2,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,84,"FI",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,84,"MT",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,142,"FI",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,142,"HM",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,142,"HM",2,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,142,"HM",3,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,142,"HM",4,73,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,142,"MT",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,142,"PA",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,142,"QZ",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,142,"QZ",2,75,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,142,"QZ",3,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
199,142,"QZ",4,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
200,106,"FI",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,106,"HM",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,106,"HM",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,106,"HM",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,106,"HM",4,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,106,"MT",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,106,"PA",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,106,"QZ",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,106,"QZ",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,106,"QZ",3,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,106,"QZ",4,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",5,73,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",6,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",7,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",8,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",9,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",10,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",11,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PA",12,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
200,144,"PJ",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
201,143,"FI",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
270,153,"HM",3,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
270,153,"HM",4,73,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
270,153,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
270,153,"PA",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
270,153,"QZ",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
270,153,"QZ",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
270,153,"QZ",3,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
270,153,"QZ",4,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
271,91,"FI",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
271,91,"MT",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
271,145,"FI",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
271,145,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
272,153,"FI",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
272,153,"HM",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
272,153,"HM",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
272,153,"HM",3,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
272,153,"HM",4,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
272,153,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
272,153,"PA",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
272,153,"QZ",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
272,153,"QZ",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
272,153,"QZ",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
272,153,"QZ",4,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
273,151,"FI",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
273,151,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
274,151,"FI",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
274,151,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
275,153,"FI",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
275,153,"HM",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
275,153,"HM",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
275,153,"HM",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
275,153,"HM",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
275,153,"MT",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
275,153,"PA",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
275,153,"QZ",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
275,153,"QZ",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
275,153,"QZ",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
275,153,"QZ",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,99,"FI",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,99,"HM",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,99,"HM",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,99,"HM",3,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,99,"HM",4,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,99,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,99,"PA",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,99,"QZ",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,99,"QZ",2,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,101,"FI",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,101,"HM",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,101,"HM",2,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,101,"HM",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,101,"HM",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,101,"MT",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,101,"PA",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,101,"QZ",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
276,101,"QZ",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,99,"FI",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,99,"HM",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,99,"HM",2,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,99,"HM",3,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,99,"HM",4,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,99,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,99,"PA",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,99,"QZ",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,99,"QZ",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,101,"FI",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,101,"HM",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,101,"HM",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,101,"HM",3,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,101,"HM",4,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,101,"MT",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,101,"PA",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,101,"QZ",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
277,101,"QZ",2,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,99,"FI",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,99,"HM",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,99,"HM",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,99,"HM",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,99,"HM",4,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,99,"MT",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,99,"PA",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,99,"QZ",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,99,"QZ",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,101,"FI",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,101,"HM",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,101,"HM",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,101,"HM",3,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,101,"HM",4,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,101,"MT",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,101,"PA",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,101,"QZ",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
278,101,"QZ",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,99,"FI",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,99,"HM",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,99,"HM",2,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,99,"HM",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,99,"HM",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,99,"MT",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,99,"PA",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,99,"QZ",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,99,"QZ",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,101,"FI",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,101,"HM",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,101,"HM",2,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,101,"HM",3,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,101,"HM",4,73,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,101,"MT",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,101,"PA",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,101,"QZ",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
279,101,"QZ",2,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
280,99,"FI",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
280,99,"HM",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
280,99,"HM",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
280,99,"HM",3,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
280,99,"HM",4,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
280,99,"MT",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
280,99,"PA",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
280,99,"QZ",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
280,99,"QZ",2,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
280,101,"FI",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
